Tipo de Mapa;Clave;Presencia;Factor de Carga;Tiempo
STL;Username;Almacenados;0.189672;0.204399
STL;Username;No almacenados;0.189672;2.04373
Hashing Encadenado;Username;Almacenados;0.23709;0.229585
Hashing Encadenado;Username;No almacenados;0.23709;0.328162
Linear Probing;Username;Almacenados;0.23709;0.365711
Linear Probing;Username;No almacenados;0.23709;0.622455
Cuadratic Probing;Username;Almacenados;0.23709;0.370545
Cuadratic Probing;Username;No almacenados;0.23709;0.571576
Double Hashing;Username;Almacenados;0.23709;0.427962
Double Hashing;Username;No almacenados;0.23709;0.716744
STL;Username;Almacenados;0.23709;0.21688
STL;Username;No almacenados;0.23709;1.97923
Hashing Encadenado;Username;Almacenados;0.284509;0.229927
Hashing Encadenado;Username;No almacenados;0.284509;0.329138
Linear Probing;Username;Almacenados;0.284509;0.383331
Linear Probing;Username;No almacenados;0.284509;0.579029
Cuadratic Probing;Username;Almacenados;0.284509;0.377501
Cuadratic Probing;Username;No almacenados;0.284509;0.584858
Double Hashing;Username;Almacenados;0.284509;0.418891
Double Hashing;Username;No almacenados;0.284509;0.778942
STL;Username;Almacenados;0.284509;0.204317
STL;Username;No almacenados;0.284509;1.90489
Hashing Encadenado;Username;Almacenados;0.331927;0.225503
Hashing Encadenado;Username;No almacenados;0.331927;0.322634
Linear Probing;Username;Almacenados;0.331927;0.38263
Linear Probing;Username;No almacenados;0.331927;0.569978
Cuadratic Probing;Username;Almacenados;0.331927;0.375874
Cuadratic Probing;Username;No almacenados;0.331927;0.57417
Double Hashing;Username;Almacenados;0.331927;0.428035
Double Hashing;Username;No almacenados;0.331927;0.829462
STL;Username;Almacenados;0.331927;0.21021
STL;Username;No almacenados;0.331927;1.90718
Hashing Encadenado;Username;Almacenados;0.379345;0.223988
Hashing Encadenado;Username;No almacenados;0.379345;0.324646
Linear Probing;Username;Almacenados;0.379345;0.382659
Linear Probing;Username;No almacenados;0.379345;0.595477
Cuadratic Probing;Username;Almacenados;0.379345;0.387877
Cuadratic Probing;Username;No almacenados;0.379345;0.595146
Double Hashing;Username;Almacenados;0.379345;0.429634
Double Hashing;Username;No almacenados;0.379345;0.733608
STL;Username;Almacenados;0.379345;0.210227
STL;Username;No almacenados;0.379345;1.96953
Hashing Encadenado;Username;Almacenados;0.426763;0.222934
Hashing Encadenado;Username;No almacenados;0.426763;0.324419
Linear Probing;Username;Almacenados;0.426763;0.381323
Linear Probing;Username;No almacenados;0.426763;0.61132
Cuadratic Probing;Username;Almacenados;0.426763;0.383653
Cuadratic Probing;Username;No almacenados;0.426763;0.609018
Double Hashing;Username;Almacenados;0.426763;0.426496
Double Hashing;Username;No almacenados;0.426763;0.731066
STL;Username;Almacenados;0.426763;0.21443
STL;Username;No almacenados;0.426763;1.91298
Hashing Encadenado;Username;Almacenados;0.474181;0.232642
Hashing Encadenado;Username;No almacenados;0.474181;0.325758
Linear Probing;Username;Almacenados;0.474181;0.399093
Linear Probing;Username;No almacenados;0.474181;0.639477
Cuadratic Probing;Username;Almacenados;0.474181;0.407401
Cuadratic Probing;Username;No almacenados;0.474181;0.643295
Double Hashing;Username;Almacenados;0.474181;0.43585
Double Hashing;Username;No almacenados;0.474181;0.740198
STL;Username;Almacenados;0.474181;0.216075
STL;Username;No almacenados;0.474181;1.94971
Hashing Encadenado;Username;Almacenados;0.521599;0.22691
Hashing Encadenado;Username;No almacenados;0.521599;0.330595
Linear Probing;Username;Almacenados;0.521599;0.401364
Linear Probing;Username;No almacenados;0.521599;0.686231
Cuadratic Probing;Username;Almacenados;0.521599;0.4013
Cuadratic Probing;Username;No almacenados;0.521599;0.708282
Double Hashing;Username;Almacenados;0.521599;0.441542
Double Hashing;Username;No almacenados;0.521599;0.78122
STL;Username;Almacenados;0.521599;0.207474
STL;Username;No almacenados;0.521599;1.94767
Hashing Encadenado;Username;Almacenados;0.569017;0.230685
Hashing Encadenado;Username;No almacenados;0.569017;0.330711
Linear Probing;Username;Almacenados;0.569017;0.409961
Linear Probing;Username;No almacenados;0.569017;0.697643
Cuadratic Probing;Username;Almacenados;0.569017;0.456313
Cuadratic Probing;Username;No almacenados;0.569017;0.696029
Double Hashing;Username;Almacenados;0.569017;0.444926
Double Hashing;Username;No almacenados;0.569017;0.812215
STL;Username;Almacenados;0.569017;0.216559
STL;Username;No almacenados;0.569017;1.94872
Hashing Encadenado;Username;Almacenados;0.616435;0.232222
Hashing Encadenado;Username;No almacenados;0.616435;0.34062
Linear Probing;Username;Almacenados;0.616435;0.445904
Linear Probing;Username;No almacenados;0.616435;0.755554
Cuadratic Probing;Username;Almacenados;0.616435;0.449678
Cuadratic Probing;Username;No almacenados;0.616435;0.765479
Double Hashing;Username;Almacenados;0.616435;0.46657
Double Hashing;Username;No almacenados;0.616435;0.801962
STL;Username;Almacenados;0.616435;0.215268
STL;Username;No almacenados;0.616435;1.96378
Hashing Encadenado;Username;Almacenados;0.663853;0.233933
Hashing Encadenado;Username;No almacenados;0.663853;0.392242
Linear Probing;Username;Almacenados;0.663853;0.44532
Linear Probing;Username;No almacenados;0.663853;0.812115
Cuadratic Probing;Username;Almacenados;0.663853;0.44882
Cuadratic Probing;Username;No almacenados;0.663853;0.859343
Double Hashing;Username;Almacenados;0.663853;0.462114
Double Hashing;Username;No almacenados;0.663853;0.826883
STL;Username;Almacenados;0.663853;0.215295
STL;Username;No almacenados;0.663853;1.97786
Hashing Encadenado;Username;Almacenados;0.711271;0.235077
Hashing Encadenado;Username;No almacenados;0.711271;0.329405
Linear Probing;Username;Almacenados;0.711271;0.452737
Linear Probing;Username;No almacenados;0.711271;0.849994
Cuadratic Probing;Username;Almacenados;0.711271;0.460451
Cuadratic Probing;Username;No almacenados;0.711271;0.856553
Double Hashing;Username;Almacenados;0.711271;0.464739
Double Hashing;Username;No almacenados;0.711271;0.917958
STL;Username;Almacenados;0.711271;0.219703
STL;Username;No almacenados;0.711271;2.06799
Hashing Encadenado;Username;Almacenados;0.758689;0.238859
Hashing Encadenado;Username;No almacenados;0.758689;0.344294
Linear Probing;Username;Almacenados;0.758689;0.469052
Linear Probing;Username;No almacenados;0.758689;0.95454
Cuadratic Probing;Username;Almacenados;0.758689;0.471015
Cuadratic Probing;Username;No almacenados;0.758689;0.930177
Double Hashing;Username;Almacenados;0.758689;0.510052
Double Hashing;Username;No almacenados;0.758689;0.895834
STL;Username;Almacenados;0.758689;0.214418
STL;Username;No almacenados;0.758689;1.90884
Hashing Encadenado;Username;Almacenados;0.806107;0.421826
Hashing Encadenado;Username;No almacenados;0.806107;0.346626
Linear Probing;Username;Almacenados;0.806107;0.538355
Linear Probing;Username;No almacenados;0.806107;1.0755
Cuadratic Probing;Username;Almacenados;0.806107;0.508797
Cuadratic Probing;Username;No almacenados;0.806107;1.0308
Double Hashing;Username;Almacenados;0.806107;0.486024
Double Hashing;Username;No almacenados;0.806107;0.975909
STL;Username;Almacenados;0.806107;0.220439
STL;Username;No almacenados;0.806107;1.98404
Hashing Encadenado;Username;Almacenados;0.853526;0.244512
Hashing Encadenado;Username;No almacenados;0.853526;0.345568
Linear Probing;Username;Almacenados;0.853526;0.525333
Linear Probing;Username;No almacenados;0.853526;1.29092
Cuadratic Probing;Username;Almacenados;0.853526;0.543799
Cuadratic Probing;Username;No almacenados;0.853526;1.28652
Double Hashing;Username;Almacenados;0.853526;0.509986
Double Hashing;Username;No almacenados;0.853526;1.06468
STL;Username;Almacenados;0.853526;0.221281
STL;Username;No almacenados;0.853526;1.99706
Hashing Encadenado;Username;Almacenados;0.900944;0.246243
Hashing Encadenado;Username;No almacenados;0.900944;0.337006
Linear Probing;Username;Almacenados;0.900944;0.55441
Linear Probing;Username;No almacenados;0.900944;1.5494
Cuadratic Probing;Username;Almacenados;0.900944;0.623793
Cuadratic Probing;Username;No almacenados;0.900944;1.435
Double Hashing;Username;Almacenados;0.900944;0.563605
Double Hashing;Username;No almacenados;0.900944;1.22158
STL;Username;Almacenados;0.900944;0.223819
STL;Username;No almacenados;0.900944;1.91942
Hashing Encadenado;Username;Almacenados;0.948362;0.245755
Hashing Encadenado;Username;No almacenados;0.948362;0.340618
Linear Probing;Username;Almacenados;0.948362;0.583525
Linear Probing;Username;No almacenados;0.948362;2.05678
Cuadratic Probing;Username;Almacenados;0.948362;0.666427
Cuadratic Probing;Username;No almacenados;0.948362;1.80774
Double Hashing;Username;Almacenados;0.948362;0.55324
Double Hashing;Username;No almacenados;0.948362;1.46707
STL;Username;Almacenados;0.948362;0.228884
STL;Username;No almacenados;0.948362;1.93593
Hashing Encadenado;Username;Almacenados;0.999099;0.245368
Hashing Encadenado;Username;No almacenados;0.999099;0.385289
Linear Probing;Username;Almacenados;0.999099;0.702702
Linear Probing;Username;No almacenados;0.999099;3.28169
Cuadratic Probing;Username;Almacenados;0.999099;0.668235
Cuadratic Probing;Username;No almacenados;0.999099;3.07973
Double Hashing;Username;Almacenados;0.999099;0.594156
Double Hashing;Username;No almacenados;0.999099;2.06498
STL;Username;Almacenados;0.999099;0.22874
STL;Username;No almacenados;0.999099;1.93344
Hashing Encadenado;UserID;Almacenados;0.0474181;0.085866
Hashing Encadenado;UserID;No almacenados;0.0474181;0.112754
Linear Probing;UserID;Almacenados;0.0474181;0.18342
Linear Probing;UserID;No almacenados;0.0474181;0.27165
Cuadratic Probing;UserID;Almacenados;0.0474181;0.182163
Cuadratic Probing;UserID;No almacenados;0.0474181;0.25729
Double Hashing;UserID;Almacenados;0.0474181;0.14079
Double Hashing;UserID;No almacenados;0.0474181;0.204127
STL;UserID;Almacenados;0.0474181;0.173661
STL;UserID;No almacenados;0.0474181;1.93659
Hashing Encadenado;UserID;Almacenados;0.0948362;0.087274
Hashing Encadenado;UserID;No almacenados;0.0948362;0.107396
Linear Probing;UserID;Almacenados;0.0948362;0.195686
Linear Probing;UserID;No almacenados;0.0948362;0.274311
Cuadratic Probing;UserID;Almacenados;0.0948362;0.19237
Cuadratic Probing;UserID;No almacenados;0.0948362;0.34123
Double Hashing;UserID;Almacenados;0.0948362;0.144777
Double Hashing;UserID;No almacenados;0.0948362;0.217814
STL;UserID;Almacenados;0.0948362;0.179857
STL;UserID;No almacenados;0.0948362;2.02604
Hashing Encadenado;UserID;Almacenados;0.142254;0.090415
Hashing Encadenado;UserID;No almacenados;0.142254;0.106081
Linear Probing;UserID;Almacenados;0.142254;0.19764
Linear Probing;UserID;No almacenados;0.142254;0.281524
Cuadratic Probing;UserID;Almacenados;0.142254;0.216546
Cuadratic Probing;UserID;No almacenados;0.142254;0.273263
Double Hashing;UserID;Almacenados;0.142254;0.148787
Double Hashing;UserID;No almacenados;0.142254;0.22545
STL;UserID;Almacenados;0.142254;0.207246
STL;UserID;No almacenados;0.142254;2.00928
Hashing Encadenado;UserID;Almacenados;0.189672;0.091188
Hashing Encadenado;UserID;No almacenados;0.189672;0.1068
Linear Probing;UserID;Almacenados;0.189672;0.202772
Linear Probing;UserID;No almacenados;0.189672;0.294928
Cuadratic Probing;UserID;Almacenados;0.189672;0.207291
Cuadratic Probing;UserID;No almacenados;0.189672;0.284912
Double Hashing;UserID;Almacenados;0.189672;0.155468
Double Hashing;UserID;No almacenados;0.189672;0.245558
STL;UserID;Almacenados;0.189672;0.180638
STL;UserID;No almacenados;0.189672;2.05484
Hashing Encadenado;UserID;Almacenados;0.23709;0.094989
Hashing Encadenado;UserID;No almacenados;0.23709;0.108939
Linear Probing;UserID;Almacenados;0.23709;0.215335
Linear Probing;UserID;No almacenados;0.23709;0.315206
Cuadratic Probing;UserID;Almacenados;0.23709;0.210665
Cuadratic Probing;UserID;No almacenados;0.23709;0.30258
Double Hashing;UserID;Almacenados;0.23709;0.162719
Double Hashing;UserID;No almacenados;0.23709;0.262276
STL;UserID;Almacenados;0.23709;0.192769
STL;UserID;No almacenados;0.23709;2.0075
Hashing Encadenado;UserID;Almacenados;0.284509;0.09655
Hashing Encadenado;UserID;No almacenados;0.284509;0.115204
Linear Probing;UserID;Almacenados;0.284509;0.296467
Linear Probing;UserID;No almacenados;0.284509;0.311978
Cuadratic Probing;UserID;Almacenados;0.284509;0.2177
Cuadratic Probing;UserID;No almacenados;0.284509;0.31454
Double Hashing;UserID;Almacenados;0.284509;0.163013
Double Hashing;UserID;No almacenados;0.284509;0.265489
STL;UserID;Almacenados;0.284509;0.180076
STL;UserID;No almacenados;0.284509;1.89048
Hashing Encadenado;UserID;Almacenados;0.331927;0.096938
Hashing Encadenado;UserID;No almacenados;0.331927;0.113929
Linear Probing;UserID;Almacenados;0.331927;0.213149
Linear Probing;UserID;No almacenados;0.331927;0.409126
Cuadratic Probing;UserID;Almacenados;0.331927;0.220366
Cuadratic Probing;UserID;No almacenados;0.331927;0.340764
Double Hashing;UserID;Almacenados;0.331927;0.168339
Double Hashing;UserID;No almacenados;0.331927;0.278694
STL;UserID;Almacenados;0.331927;0.181227
STL;UserID;No almacenados;0.331927;1.90361
Hashing Encadenado;UserID;Almacenados;0.379345;0.094881
Hashing Encadenado;UserID;No almacenados;0.379345;0.112952
Linear Probing;UserID;Almacenados;0.379345;0.224944
Linear Probing;UserID;No almacenados;0.379345;0.330502
Cuadratic Probing;UserID;Almacenados;0.379345;0.283322
Cuadratic Probing;UserID;No almacenados;0.379345;0.339696
Double Hashing;UserID;Almacenados;0.379345;0.168777
Double Hashing;UserID;No almacenados;0.379345;0.268716
STL;UserID;Almacenados;0.379345;0.186437
STL;UserID;No almacenados;0.379345;1.93512
Hashing Encadenado;UserID;Almacenados;0.426763;0.097205
Hashing Encadenado;UserID;No almacenados;0.426763;0.120916
Linear Probing;UserID;Almacenados;0.426763;0.241904
Linear Probing;UserID;No almacenados;0.426763;0.354443
Cuadratic Probing;UserID;Almacenados;0.426763;0.233731
Cuadratic Probing;UserID;No almacenados;0.426763;0.354741
Double Hashing;UserID;Almacenados;0.426763;0.227972
Double Hashing;UserID;No almacenados;0.426763;0.293115
STL;UserID;Almacenados;0.426763;0.194422
STL;UserID;No almacenados;0.426763;1.95305
Hashing Encadenado;UserID;Almacenados;0.474181;0.096947
Hashing Encadenado;UserID;No almacenados;0.474181;0.11874
Linear Probing;UserID;Almacenados;0.474181;0.238185
Linear Probing;UserID;No almacenados;0.474181;0.363235
Cuadratic Probing;UserID;Almacenados;0.474181;0.232324
Cuadratic Probing;UserID;No almacenados;0.474181;0.360093
Double Hashing;UserID;Almacenados;0.474181;0.173804
Double Hashing;UserID;No almacenados;0.474181;0.375376
STL;UserID;Almacenados;0.474181;0.230246
STL;UserID;No almacenados;0.474181;1.96402
Hashing Encadenado;UserID;Almacenados;0.521599;0.096373
Hashing Encadenado;UserID;No almacenados;0.521599;0.118017
Linear Probing;UserID;Almacenados;0.521599;0.236718
Linear Probing;UserID;No almacenados;0.521599;0.395649
Cuadratic Probing;UserID;Almacenados;0.521599;0.241837
Cuadratic Probing;UserID;No almacenados;0.521599;0.457431
Double Hashing;UserID;Almacenados;0.521599;0.178156
Double Hashing;UserID;No almacenados;0.521599;0.299971
STL;UserID;Almacenados;0.521599;0.176949
STL;UserID;No almacenados;0.521599;1.89702
Hashing Encadenado;UserID;Almacenados;0.569017;0.098547
Hashing Encadenado;UserID;No almacenados;0.569017;0.116586
Linear Probing;UserID;Almacenados;0.569017;0.24899
Linear Probing;UserID;No almacenados;0.569017;0.405449
Cuadratic Probing;UserID;Almacenados;0.569017;0.25138
Cuadratic Probing;UserID;No almacenados;0.569017;0.416895
Double Hashing;UserID;Almacenados;0.569017;0.181509
Double Hashing;UserID;No almacenados;0.569017;0.379478
STL;UserID;Almacenados;0.569017;0.178859
STL;UserID;No almacenados;0.569017;1.91331
Hashing Encadenado;UserID;Almacenados;0.616435;0.100516
Hashing Encadenado;UserID;No almacenados;0.616435;0.122285
Linear Probing;UserID;Almacenados;0.616435;0.254713
Linear Probing;UserID;No almacenados;0.616435;0.448557
Cuadratic Probing;UserID;Almacenados;0.616435;0.261144
Cuadratic Probing;UserID;No almacenados;0.616435;0.448733
Double Hashing;UserID;Almacenados;0.616435;0.182348
Double Hashing;UserID;No almacenados;0.616435;0.319834
STL;UserID;Almacenados;0.616435;0.181975
STL;UserID;No almacenados;0.616435;1.91418
Hashing Encadenado;UserID;Almacenados;0.663853;0.099037
Hashing Encadenado;UserID;No almacenados;0.663853;0.123184
Linear Probing;UserID;Almacenados;0.663853;0.264228
Linear Probing;UserID;No almacenados;0.663853;0.558789
Cuadratic Probing;UserID;Almacenados;0.663853;0.272187
Cuadratic Probing;UserID;No almacenados;0.663853;0.479929
Double Hashing;UserID;Almacenados;0.663853;0.193431
Double Hashing;UserID;No almacenados;0.663853;0.335988
STL;UserID;Almacenados;0.663853;0.185469
STL;UserID;No almacenados;0.663853;1.94109
Hashing Encadenado;UserID;Almacenados;0.711271;0.104255
Hashing Encadenado;UserID;No almacenados;0.711271;0.123988
Linear Probing;UserID;Almacenados;0.711271;0.282353
Linear Probing;UserID;No almacenados;0.711271;0.56816
Cuadratic Probing;UserID;Almacenados;0.711271;0.282886
Cuadratic Probing;UserID;No almacenados;0.711271;0.55098
Double Hashing;UserID;Almacenados;0.711271;0.19806
Double Hashing;UserID;No almacenados;0.711271;0.361314
STL;UserID;Almacenados;0.711271;0.190905
STL;UserID;No almacenados;0.711271;1.99949
Hashing Encadenado;UserID;Almacenados;0.758689;0.111874
Hashing Encadenado;UserID;No almacenados;0.758689;0.124999
Linear Probing;UserID;Almacenados;0.758689;0.315903
Linear Probing;UserID;No almacenados;0.758689;0.618777
